CCDC108|255101
CCDC109B|55013
CCDC110|256309
CCDC113|29070
CCDC114|93233
CCDC11|220136
CCDC122|160857
CCDC129|223075
CCDC135|84229
CCDC136|64753
CCDC138|165055
CCDC13|152206
CCDC140|151278
CCDC141|285025
CCDC144A|9720
CCDC144B|284047
CCDC144C|348254
CCDC144NL|339184
CCDC146|57639
CCDC147|159686
CCDC148|130940
CCDC150|284992
CCDC151|115948
CCDC152|100129792
CCDC153|283152
CCDC154|645811
CCDC155|147872
CCDC157|550631
CCDC158|339965
CCDC160|347475
CCDC163P|126661
CCDC17|149483
CCDC18|343099
CCDC19|25790
CCDC24|149473
CCDC28B|79140
CCDC30|728621
CCDC33|80125
CCDC36|339834
CCDC37|348807
CCDC39|339829
CCDC3|83643
CCDC40|55036
CCDC42B|387885
CCDC46|201134
CCDC48|79825
CCDC60|160777
CCDC62|84660
CCDC64B|146439
CCDC64|92558
CCDC65|85478
CCDC67|159989
CCDC68|80323
CCDC69|26112
CCDC74A|90557
CCDC74B|91409
CCDC75|253635
CCDC78|124093
CCDC80|151887
CCDC81|60494
CCDC85A|114800
CCDC85B|11007
CCDC87|55231
CCDC88A|55704
CCDC88B|283234
CCDC88C|440193
CCDC89|220388
CCDC8|83987
CCDC96|257236
CCIN|881
CCKAR|886
CCKBR|887
CCK|885
CCL11|6356
CCL13|6357
CCL14-CCL15|348249
CCL14|6358
CCL15|6359
CCL16|6360
CCL17|6361
CCL18|6362
CCL19|6363
CCL20|6364
CCL21|6366
CCL22|6367
CCL23|6368
CCL24|6369
CCL25|6370
CCL26|10344
CCL28|56477
CCL2|6347
CCL3L1|6349
CCL3L3|414062
CCL3|6348
CCL4L2|388372
CCL4|6351
CCL5|6352
CCL7|6354
CCL8|6355
CCNA1|8900
CCNA2|890
CCNB1|891
CCNB2|9133
CCNB3|85417
CCND1|595
CCND2|894
CCNE1|898
CCNE2|9134
CCNF|899
CCNI2|645121
CCNJL|79616
CCNO|10309
CCNT1|904
CCR10|2826
CCR1|1230
CCR2|729230
CCR3|1232
CCR4|1233
CCR5|1234
CCR6|1235
CCR7|1236
CCR8|1237
CCR9|10803
CCRL1|51554
CCRL2|9034
CCRN4L|25819
CCT6B|10693
CD101|9398
CD109|135228
CD14|929
CD160|11126
CD163L1|283316
CD163|9332
CD164L2|388611
CD177|57126
CD180|4064
CD19|930
CD1A|909
CD1B|910
CD1C|911
CD1D|912
CD1E|913
CD200R1|131450
CD200|4345
CD207|50489
CD209|30835
CD226|10666
CD22|933
CD244|51744
CD247|919
CD248|57124
CD24|100133941
CD274|29126
CD276|80381
CD27|939
CD28|940
CD2|914
CD300A|11314
CD300C|10871
CD300E|342510
CD300LB|124599
CD300LF|146722
CD300LG|146894
CD302|9936
CD320|51293
CD33|945
CD34|947
CD36|948
CD37|951
CD38|952
CD3D|915
CD3E|916
CD3G|917
CD40LG|959
CD40|958
CD44|960
CD48|962
CD4|920
CD52|1043
CD53|963
CD55|1604
CD5L|922
CD5|921
CD68|968
CD69|969
CD6|923
CD70|970
CD72|971
CD74|972
CD79A|973
CD79B|974
CD7|924
CD80|941
CD82|3732
CD83|9308
CD84|8832
CD86|942
CD8A|925
CD8B|926
CD93|22918
CD96|10225
CD97|976
CD99|4267
CD9|928
CDA|978
CDC14A|8556
CDC14B|8555
CDC14C|168448
CDC20B|166979
CDC20|991
CDC25A|993
CDC25B|994
CDC25C|995
CDC26|246184
CDC42BPA|8476
CDC42BPG|55561
CDC42EP1|11135
CDC42EP2|10435
CDC42EP3|10602
CDC42EP4|23580
CDC42EP5|148170
CDC45|8318
CDC6|990
CDC7|8317
CDCA2|157313
CDCA3|83461
CDCA4|55038
CDCA5|113130
CDCA7L|55536
CDCA7|83879
CDCA8|55143
CDCP1|64866
CDH10|1008
CDH11|1009
CDH12|1010
CDH13|1012
CDH15|1013
CDH16|1014
CDH17|1015
CDH18|1016
CDH19|28513
CDH1|999
CDH20|28316
CDH22|64405
CDH23|64072
CDH24|64403
CDH26|60437
CDH2|1000
CDH3|1001
CDH4|1002
CDH5|1003
CDH6|1004
CDH7|1005
CDH8|1006
CDH9|1007
CDHR1|92211
CDHR2|54825
CDHR3|222256
CDHR4|389118
CDHR5|53841
CDK14|5218
CDK15|65061
CDK18|5129
CDK1|983
CDK20|23552
CDK2|1017
CDK3|1018
CDK5R1|8851
CDK5R2|8941
CDK6|1021
CDKL1|8814
CDKL2|8999
CDKL5|6792
CDKN1A|1026
CDKN1C|1028
CDKN2A|1029
CDKN2BAS|100048912
CDKN2B|1030
CDKN2C|1031
CDKN3|1033
CDNF|441549
CDO1|1036
CDON|50937
CDR1|1038
CDR2L|30850
CDRT15P|94158
CDRT1|374286
CDS1|1040
CDSN|1041
CDT1|81620
CDX1|1044
CDX2|1045
CDYL2|124359
CEACAM19|56971
CEACAM1|634
CEACAM20|125931
CEACAM21|90273
CEACAM22P|388550
CEACAM3|1084
CEACAM4|1089
CEACAM5|1048
CEACAM6|4680
CEACAM7|1087
CEACAM8|1088
CEBPA|1050
CEBPB|1051
CEBPD|1052
CEBPE|1053
CECR1|51816
CECR2|27443
CECR4|100130717
CECR6|27439
CECR7|100130418
CELA2A|63036
CELA3A|10136
CELA3B|23436
CELF2|10659
CELF3|11189
CELF4|56853
CELF5|60680
CELF6|60677
CELP|1057
CELSR1|9620
CELSR2|1952
CELSR3|1951
CEL|1056
CEND1|51286
CENPA|1058
CENPE|1062
CENPF|1063
CENPH|64946
CENPI|2491
CENPK|64105
CENPM|79019
CENPN|55839
CENPP|401541
CENPV|201161
CENPW|387103
CEP152|22995
CEP170L|645455
CEP170|9859
CEP55|55165
CEP97|79598
CERCAM|51148
CERKL|375298
CES1|1066
CES2|8824
CES3|23491
CES4|51716
CES7|221223
CES8|283848
CETP|1071
CFB|629
CFC1B|653275
CFD|1675
CFHR1|3078
CFHR2|3080
CFHR3|10878
CFHR4|10877
CFHR5|81494
CFH|3075
CFI|3426
CFL2|1073
CFP|5199
CFTR|1080
CG030|116828
CGA|1081
CGB1|114335
CGB2|114336
CGB5|93659
CGB7|94027
CGB8|94115
CGB|1082
CGNL1|84952
CGN|57530
CGREF1|10669
CH25H|9023
CHAC1|79094
CHAC2|494143
CHADL|150356
CHAD|1101
CHAF1B|8208
CHCHD10|400916
CHD5|26038
CHD7|55636
CHDH|55349
CHEK2|11200
CHGA|1113
CHGB|1114
CHI3L1|1116
CHI3L2|1117
CHIA|27159
CHIC1|53344
CHIT1|1118
CHKB-CPT1B|386593
CHL1|10752
CHML|1122
CHMP4C|92421
CHN1|1123
CHN2|1124
CHODL|140578
CHP2|63928
CHPF|79586
CHPT1|56994
CHRDL1|91851
CHRDL2|25884
CHRD|8646
CHRFAM7A|89832
CHRM1|1128
CHRM2|1129
CHRM3|1131
CHRM4|1132
CHRM5|1133
CHRNA1|1134
CHRNA2|1135
CHRNA3|1136
CHRNA4|1137
CHRNA5|1138
CHRNA6|8973
CHRNA7|1139
CHRNA9|55584
CHRNB1|1140
CHRNB2|1141
CHRNB4|1143
CHRND|1144
CHRNE|1145
CHRNG|1146
CHST10|9486
CHST11|50515
CHST13|166012
CHST15|51363
CHST1|8534
CHST2|9435
CHST3|9469
CHST4|10164
CHST5|23563
CHST6|4166
CHST7|56548
CHST8|64377
CHST9|83539
CHSY3|337876
CHTF18|63922
CIB2|10518
CIB4|130106
CIDEA|1149
CIDEB|27141
CIDEC|63924
CIITA|4261
CILP2|148113
CILP|8483
CISH|1154
CITED1|4435
CITED2|10370
CITED4|163732
CIT|11113
CKAP2L|150468
CKB|1152
CKMT1A|548596
CKMT1B|1159
CKMT2|1160
CKM|1158
CKS1B|1163
CKS2|1164
CLCA1|1179
CLCA2|9635
CLCA3P|9629
CLCA4|22802
CLCF1|23529
CLCN1|1180
CLCN2|1181
CLCN4|1183
CLCN5|1184
CLCNKA|1187
CLCNKB|1188
CLC|1178
CLDN10|9071
CLDN11|5010
CLDN14|23562
CLDN15|24146
CLDN16|10686
CLDN18|51208
CLDN19|149461
CLDN1|9076
CLDN20|49861
CLDN22|53842
CLDN23|137075
CLDN2|9075
CLDN3|1365
CLDN4|1364
CLDN5|7122
CLDN6|9074
CLDN7|1366
CLDN8|9073
CLDN9|9080
CLDND2|125875
CLEC10A|10462
CLEC11A|6320
CLEC12A|160364
CLEC12B|387837
CLEC14A|161198
CLEC17A|388512
CLEC18A|348174
CLEC18B|497190
CLEC18C|283971
CLEC1A|51267
CLEC2B|9976
CLEC2L|154790
CLEC3A|10143
CLEC3B|7123
CLEC4A|50856
CLEC4D|338339
CLEC4E|26253
CLEC4F|165530
CLEC4GP1|440508
CLEC4G|339390
CLEC4M|10332
CLEC5A|23601
CLEC6A|93978
CLEC7A|64581
CLEC9A|283420
CLECL1|160365
CLGN|1047
CLIC2|1193
CLIC3|9022
CLIC4|25932
CLIC5|53405
CLIC6|54102
CLIP2|7461
CLIP3|25999
CLIP4|79745
CLLU1OS|574016
CLLU1|574028
CLMN|79789
CLNK|116449
CLOCK|9575
CLPS|1208
CLRN3|119467
CLSPN|63967
CLSTN2|64084
CLSTN3|9746
CLTCL1|8218
CLUL1|27098
CLU|1191
CLVS1|157807
CLVS2|134829
CLYBL|171425
CMA1|1215
CMAH|8418
CMBL|134147
CMKLR1|1240
CMPK2|129607
CMTM2|146225
CMTM3|123920
CMTM4|146223
CMTM5|116173
CMTM7|112616
CMTM8|152189
CMYA5|202333
CN5H6.4|150384
CNDP1|84735
CNFN|84518
CNGA1|1259
CNGA3|1261
CNGA4|1262
CNGB1|1258
CNGB3|54714
CNIH2|254263
CNIH3|149111
CNKSR1|10256
CNKSR2|22866
CNKSR3|154043
CNN1|1264
CNN2|1265
CNN3|1266
CNNM1|26507
CNPY1|285888
CNR1|1268
CNR2|1269
CNRIP1|25927
CNTD2|79935
CNTFR|1271
CNTF|1270
CNTLN|54875
CNTN1|1272
CNTN2|6900
CNTN3|5067
CNTN4|152330
CNTN5|53942
CNTN6|27255
CNTNAP1|8506
CNTNAP2|26047
CNTNAP3|79937
CNTNAP4|85445
CNTNAP5|129684
COBLL1|22837
COBL|23242
COCH|1690
COL10A1|1300
COL11A1|1301
COL11A2|1302
COL12A1|1303
COL13A1|1305
COL14A1|7373
COL15A1|1306
COL16A1|1307
COL17A1|1308
COL18A1|80781
COL19A1|1310
COL1A1|1277
COL1A2|1278
COL20A1|57642
COL21A1|81578
COL22A1|169044
COL23A1|91522
COL24A1|255631
COL25A1|84570
COL27A1|85301
COL28A1|340267
COL29A1|256076
COL2A1|1280
COL3A1|1281
COL4A1|1282
COL4A2|1284
COL4A3|1285
COL4A4|1286
COL4A5|1287
COL4A6|1288
COL5A1|1289
COL5A2|1290
COL5A3|50509
COL6A1|1291
COL6A2|1292
COL6A3|1293
COL6A4P2|646300
COL6A6|131873
COL7A1|1294
COL8A1|1295
COL8A2|1296
COL9A1|1297
COL9A2|1298
COL9A3|1299
COLEC10|10584
COLEC11|78989
COLEC12|81035
COLQ|8292
COMP|1311
COMTD1|118881
COPZ2|51226
CORIN|10699
CORO1A|11151
CORO2A|7464
CORO2B|10391
CORO6|84940
CORT|1325
COTL1|23406
COX4I2|84701
COX6A2|1339
COX6B2|125965
COX7A1|1346
COX7B2|170712
CPA1|1357
CPA2|1358
CPA3|1359
CPA4|51200
CPA5|93979
CPA6|57094
CPAMD8|27151
CPB1|1360
CPB2|1361
CPEB1|64506
CPEB2|132864
CPEB4|80315
CPE|1363
CPLX1|10815
CPLX2|10814
CPLX3|594855
CPM|1368
CPN1|1369
CPN2|1370
CPNE4|131034
CPNE5|57699
CPNE6|9362
CPNE7|27132
CPNE8|144402
CPNE9|151835
CPO|130749
CPPED1|55313
CPS1|1373
CPT1B|1375
CPT1C|126129
CPVL|54504
CPXM1|56265
CPXM2|119587
CPZ|8532
CP|1356
CR1L|1379
CR1|1378
CR2|1380
CRABP1|1381
CRABP2|1382
CRAT|1384
CRB1|23418
CRB2|286204
CRB3|92359
CRCT1|54544
CREB3L1|90993
CREB3L3|84699
CREB3L4|148327
CREB5|9586
CREG2|200407
CRHBP|1393
CRHR1|1394
CRHR2|1395
CRH|1392
CRIM1|51232
CRIP1|1396
CRIP2|1397
CRIP3|401262
CRISP2|7180
CRISP3|10321
CRISPLD1|83690
CRISPLD2|83716
CRLF1|9244
CRLF2|64109
CRMP1|1400
CRNN|49860
CROT|54677
CRP|1401
CRTAC1|55118
CRTAM|56253
CRYAA|1409
CRYAB|1410
CRYBA2|1412
CRYBA4|1413
CRYBB1|1414
CRYBB2|1415
CRYBB3|1417
CRYBG3|131544
CRYGN|155051
CRYGS|1427
CRYL1|51084
CRYM|1428
CRYZ|1429
CSAD|51380
CSAG1|158511
CSAG2|728461
CSAG3|389903
CSDAP1|440359
CSDA|8531
CSDC2|27254
CSF1R|1436
CSF1|1435
CSF2RA|1438
CSF2RB|1439
CSF2|1437
CSF3R|1441
CSF3|1440
CSGALNACT1|55790
CSMD1|64478
CSMD2|114784
CSMD3|114788
CSNK1A1L|122011
CSPG4|1464
CSPG5|10675
CSRNP3|80034
CSRP1|1465
CSRP2|1466
CSRP3|8048
CST1|1469
CST2|1470
CST3|1471
CST4|1472
CST5|1473
CST6|1474
CST7|8530
CST9|128822
CSTA|1475
CSTB|1476
CT45A1|541466
CT45A2|728911
CT45A3|441519
CT45A4|441520
CT45A5|441521
CT45A6|541465
CT62|196993
CTAG1B|1485
CTAG2|30848
CTAGE1|64693
CTAGE4|100128553
CTAGE6|340307
CTAGE9|643854
CTCFL|140690
CTF1|1489
CTGF|1490
CTHRC1|115908
CTH|1491
CTLA4|1493
CTNNA2|1496
CTNNA3|29119
CTNNAL1|8727
CTNND2|1501
CTRB1|1504
CTRB2|440387
CTRC|11330
CTRL|1506
CTSB|1508
CTSC|1075
CTSE|1510
CTSF|8722
CTSG|1511
CTSH|1512
CTSK|1513
CTSL1|1514
CTSL2|1515
CTSO|1519
CTSS|1520
CTSW|1521
CTSZ|1522
CTTNBP2|83992
CTTN|2017
CTXN1|404217
CTXN2|399697
CTXN3|613212
CUBN|8029
CUX2|23316
CUZD1|50624
CWH43|80157
CX3CL1|6376
CX3CR1|1524
CXADRP2|646243
CXADRP3|440224
CXADR|1525
CXCL10|3627
CXCL11|6373
CXCL12|6387
CXCL13|10563
CXCL14|9547
CXCL16|58191
CXCL17|284340
CXCL1|2919
CXCL2|2920
CXCL3|2921
CXCL5|6374
CXCL6|6372
CXCL9|4283
CXCR1|3577
CXCR2P1|3580
CXCR2|3579
CXCR3|2833
CXCR4|7852
CXCR5|643
CXCR6|10663
CXCR7|57007
CXXC4|80319
CXXC5|51523
CXorf1|9142
CXorf21|80231
CXorf22|170063
CXorf30|645090
CXorf36|79742
CXorf41|139212
CXorf48|54967
CXorf49B|100132994
CXorf50B|653687
CXorf57|55086
CXorf59|286464
CXorf61|203413
CXorf64|100130613
CXorf65|158830
CYB561|1534
CYB5A|1528
CYB5R2|51700
CYBA|1535
CYBB|1536
CYBRD1|79901
CYFIP2|26999
CYGB|114757
CYP11A1|1583
CYP11B1|1584
CYP17A1|1586
CYP19A1|1588
CYP1A1|1543
CYP1A2|1544
CYP1B1|1545
CYP21A2|1589
CYP24A1|1591
CYP26A1|1592
CYP26B1|56603
CYP26C1|340665
CYP27A1|1593
CYP27B1|1594
CYP27C1|339761
CYP2A13|1553
CYP2A6|1548
CYP2A7|1549
CYP2B6|1555
CYP2B7P1|1556
CYP2C18|1562
CYP2C19|1557
CYP2C8|1558
CYP2C9|1559
CYP2D6|1565
CYP2D7P1|1564
CYP2E1|1571
CYP2F1|1572
CYP2J2|1573
CYP2S1|29785
CYP2U1|113612
CYP2W1|54905
CYP39A1|51302
CYP3A43|64816
CYP3A4|1576
CYP3A5|1577
CYP3A7|1551
CYP46A1|10858
CYP4A11|1579
CYP4A22|284541
CYP4B1|1580
CYP4F11|57834
CYP4F12|66002
CYP4F22|126410
CYP4F2|8529
CYP4F3|4051
CYP4F8|11283
CYP4V2|285440
CYP4X1|260293
CYP4Z1|199974
CYP4Z2P|163720
CYP7A1|1581
CYP7B1|9420
CYP8B1|1582
CYR61|3491
CYS1|192668
CYSLTR1|10800
CYSLTR2|57105
CYTH4|27128
CYTIP|9595
CYTL1|54360
CYTSB|92521
CYYR1|116159
CYorf15A|246126
CYorf15B|84663
D4S234E|27065
DAAM1|23002
DAAM2|23500
DAB1|1600
DAB2IP|153090
DAB2|1601
DACH1|1602
DACH2|117154
DACT1|51339
DACT2|168002
DACT3|147906
DAGLA|747
DAND5|199699
DAO|1610
DAPK1|1612
DAPK2|23604
DAPL1|92196
DAPP1|27071
DARC|2532
DAZ1|1617
DAZ2|57055
DAZL|1618
DBC1|1620
DBH|1621
DBN1|1627
DBNDD1|79007
DBNDD2|55861
DBP|1628
DBX2|440097
DCAF12L1|139170
DCAF12L2|340578
DCAF4L1|285429
DCAF4L2|138009
DCBLD1|285761
DCBLD2|131566
DCC|1630
DCDC1|341019
DCDC2B|149069
DCDC2|51473
DCD|117159
DCHS1|8642
DCHS2|54798
DCLK1|9201
DCLK2|166614
DCLK3|85443
DCN|1634
DCST2|127579
DCT|1638
DCXR|51181
DCX|1641
DDAH1|23576
DDC|1644
DDI2|84301
DDIT4L|115265
DDIT4|54541
DDN|23109
DDO|8528
DDR1|780
DDR2|4921
DDX11L2|84771
DDX11|1663
DDX12|440081
DDX21|9188
DDX25|29118
DDX26B|203522
DDX3Y|8653
DDX43|55510
DDX53|168400
DDX58|23586
DDX60L|91351
DDX60|55601
DECR2|26063
DEF6|50619
DEFA1B|728358
DEFA5|1670
DEFA6|1671
DEFB103B|414325
DEFB132|400830
DEFB1|1672
DEFB4A|1673
DEGS2|123099
DENND1B|163486
DENND1C|79958
DENND2A|27147
DENND2C|163259
DENND2D|79961
DENND3|22898
DENND5B|160518
DEPDC1B|55789
DEPDC1|55635
DEPDC6|64798
DEPDC7|91614
DERL3|91319
DES|1674
DFNA5|1687
DFNB31|25861
DFNB59|494513
DGAT2|84649
DGCR10|26222
DGCR5|26220
DGCR6|8214
DGCR9|25787
DGKA|1606
DGKB|1607
DGKE|8526
DGKG|1608
DGKH|160851
DGKI|9162
DGKK|139189
DHCR24|1718
DHCR7|1717
DHDH|27294
DHDPSL|112817
DHH|50846
DHRS13|147015
DHRS2|10202
DHRS3|9249
DHRS4L1|728635
DHRS4L2|317749
DHRS7|51635
DHRS9|10170
DHX33|56919
DHX40P1|653645
DIAPH2|1730
DIAPH3|81624
DIO1|1733
DIO2|1734
DIO3OS|64150
DIO3|1735
DIP2C|22982
DIRAS1|148252
DIRAS2|54769
DIRAS3|9077
DIRC3|729582
DISC1|27185
DISP1|84976
DISP2|85455
DIXDC1|85458
DKFZP434L187|26082
DKFZp434J0226|93429
DKFZp566F0947|94023
DKFZp686A1627|266695
DKFZp686O24166|374383
DKFZp779M0652|374387
DKK1|22943
DKK2|27123
DKK3|27122
DKK4|27121
DKKL1|27120
DLC1|10395
DLEC1|9940
DLEU2|8847
DLEU7|220107
DLG2|1740
DLG3|1741
DLG4|1742
DLGAP1|9229
DLGAP2|9228
DLGAP3|58512
DLGAP5|9787
DLK1|8788
DLK2|65989
DLL1|28514
DLL3|10683
DLL4|54567
DLX1|1745
DLX2|1746
DLX3|1747
DLX4|1748
DLX5|1749
DLX6AS|285987
DLX6|1750
DMBT1|1755
DMBX1|127343
DMC1|11144
DMD|1756
DMGDH|29958
DMKN|93099
DMP1|1758
DMPK|1760
DMRT1|1761
DMRT2|10655
DMRT3|58524
DMRTA1|63951
DMRTA2|63950
DMRTC1B|728656
DMRTC1|63947
DNA2|1763
DNAH10|196385
DNAH11|8701
DNAH12|201625
DNAH14|127602
DNAH17|8632
DNAH1|25981
DNAH2|146754
DNAH3|55567
DNAH5|1767
DNAH6|1768
DNAH7|56171
DNAH8|1769
DNAH9|1770
DNAI1|27019
DNAI2|64446
DNAJA4|55466
DNAJB13|374407
DNAJB3|414061
DNAJB5|25822
DNAJC12|56521
DNAJC15|29103
DNAJC18|202052
DNAJC22|79962
DNAJC5B|85479
DNAJC6|9829
DNALI1|7802
DNASE1L2|1775
DNASE1L3|1776
DNASE1|1773
DNASE2B|58511
DNER|92737
DNHD1|144132
DNM1P35|100128285
DNM1|1759
DNM3|26052
DNMT3B|1789
DNMT3L|29947
DNTT|1791
DOC2A|8448
DOC2B|8447
DOCK10|55619
DOCK11|139818
DOCK1|1793
DOCK2|1794
DOCK3|1795
DOCK4|9732
DOCK5|80005
DOCK6|57572
DOCK8|81704
DOCK9|23348
DOK2|9046
DOK3|79930
DOK4|55715
DOK5|55816
DOK6|220164
DOK7|285489
DPCR1|135656
DPEP1|1800
DPEP2|64174
DPEP3|64180
DPF1|8193
DPF3|8110
DPM3|54344
DPP10|57628
DPP4|1803
DPP6|1804
DPPA2|151871
DPPA3|359787
DPPA4|55211
DPPA5|340168
DPT|1805
DPY19L2P1|554236
DPY19L2P2|349152
DPY19L2P4|442523
DPY19L2|283417
DPY19L3|147991
DPYD|1806
DPYSL2|1808
DPYSL3|1809
DPYSL4|10570
DPYSL5|56896
DPYS|1807
DQX1|165545
DRAM1|55332
DRD1|1812
DRD2|1813
DRD4|1815
DRD5|1816
DRGX|644168
DRP2|1821
DSC1|1823
DSC2|1824
DSC3|1825
DSCAML1|57453
DSCAM|1826
DSCC1|79075
DSCR4|10281
DSCR6|53820
DSCR8|84677
DSEL|92126
DSE|29940
DSG1|1828
DSG2|1829
DSG3|1830
DSG4|147409
DSP|1832
DST|667
DTHD1|401124
DTL|51514
DTNA|1837
DTX1|1840
DTX2|113878
DTX3|196403
DTX4|23220
DUOX1|53905
DUOX2|50506
DUOXA1|90527
DUOXA2|405753
DUSP10|11221
DUSP13|51207
DUSP15|128853
DUSP1|1843
DUSP23|54935
DUSP26|78986
DUSP27|92235
DUSP2|1844
DUSP4|1846
DUSP5P|574029
DUSP5|1847
DUSP6|1848
DUSP7|1849
DUSP8|1850
DUSP9|1852
DVWA|344875
DYDC1|143241
DYDC2|84332
DYNC1I1|1780
DYNC2H1|79659
DYNLRB2|83657
DYSFIP1|116729
DYSF|8291
DYX1C1|161582
DZIP1L|199221
DZIP1|22873
E2F1|1869
E2F2|1870
E2F5|1875
E2F7|144455
E2F8|79733
EAF2|55840
EBF1|1879
EBF2|64641
EBF3|253738
EBF4|57593
EBI3|10148
EBP|10682
ECE1|1889
ECE2|9718
ECEL1|9427
ECHDC2|55268
ECHDC3|79746
ECM1|1893
ECM2|1842
ECSCR|641700
ECT2L|345930
ECT2|1894
EDA2R|60401
EDARADD|128178
EDAR|10913
EDA|1896
EDIL3|10085
EDN1|1906
EDN2|1907
EDN3|1908
EDNRA|1909
EDNRB|1910
EEF1A1P9|441032
EEF1A2|1917
EEPD1|80820
EFCAB10|100130771
EFCAB1|79645
EFCAB2|84288
EFCAB4A|283229
EFCAB4B|84766
EFCAB5|374786
EFCAB6|64800
EFEMP1|2202
EFEMP2|30008
EFHA2|286097
EFHB|151651
EFHC2|80258
EFHD1|80303
EFNA1|1942
EFNA2|1943
EFNA3|1944
EFNA4|1945
EFNA5|1946
EFNB1|1947
EFNB2|1948
EFNB3|1949
EFR3B|22979
EFS|10278
EGFL6|25975
EGFL7|51162
EGFL8|80864
EGFLAM|133584
EGFR|1956
EGF|1950
EGLN3|112399
EGOT|100126791
EGR1|1958
EGR2|1959
EGR3|1960
EGR4|1961
EHBP1L1|254102
EHD2|30846
EHD3|30845
EHF|26298
EHHADH|1962
EID2B|126272
EID3|493861
EIF1AY|9086
EIF3C|8663
EIF4E1B|253314
EIF4E3|317649
EIF4EBP1|1978
EIF4EBP3|8637
EIF5A2|56648
ELANE|1991
ELAVL2|1993
ELAVL3|1995
ELAVL4|1996
ELF3|1999
ELF4|2000
ELF5|2001
ELFN1|392617
ELFN2|114794
ELK3|2004
ELL2|22936
ELL3|80237
ELMO1|9844
ELMO3|79767
ELMOD1|55531
ELN|2006
ELOVL2|54898
ELOVL3|83401
ELOVL4|6785
ELOVL5|60481
ELOVL6|79071
ELOVL7|79993
ELTD1|64123
EMB|133418
EMCN|51705
EME1|146956
EME2|197342
EMID1|129080
EMID2|136227
EMILIN1|11117
EMILIN2|84034
EMILIN3|90187
EML1|2009
EML5|161436
EML6|400954
EMP1|2012
EMP2|2013
EMP3|2014
EMR1|2015
EMR2|30817
EMR3|84658
EMR4P|326342
EMX1|2016
EMX2OS|196047
EMX2|2018
EN1|2019
EN2|2020
ENAH|55740
ENAM|10117
ENC1|8507
ENDOD1|23052
ENDOU|8909
ENHO|375704
ENKUR|219670
ENO2|2026
ENO3|2027
ENOX1|55068
ENPEP|2028
ENPP1|5167
ENPP2|5168
ENPP3|5169
ENPP4|22875
ENPP5|59084
ENPP6|133121
ENPP7|339221
ENTHD1|150350
ENTPD2|954
ENTPD3|956
ENTPD5|957
ENTPD7|57089
ENTPD8|377841
EOMES|8320
EPAS1|2034
EPB41L1|2036
EPB41L2|2037
EPB41L3|23136
EPB41L4A|64097
EPB41L4B|54566
EPB41L5|57669
EPB42|2038
EPB49|2039
EPCAM|4072
EPDR1|54749
EPGN|255324
EPHA10|284656
EPHA1|2041
EPHA2|1969
EPHA3|2042
EPHA4|2043
EPHA5|2044
EPHA6|285220
EPHA7|2045
EPHA8|2046
EPHB1|2047
EPHB2|2048
EPHB3|2049
EPHB4|2050
EPHB6|2051
EPHX1|2052
EPHX2|2053
EPHX3|79852
EPHX4|253152
EPN3|55040
EPOR|2057
EPO|2056
EPPK1|83481
EPR1|8475
EPS8L1|54869
EPS8L2|64787
EPS8L3|79574
EPS8|2059
EPSTI1|94240
EPYC|1833
ERAP2|64167
ERAS|3266
ERBB2|2064
ERBB3|2065
ERBB4|2066
ERC2|26059
ERCC6L|54821
EREG|2069
ERG|2078
ERMN|57471
ERN1|2081
ERN2|10595
ERO1LB|56605
ERO1L|30001
ERP27|121506
ERRFI1|54206
ERVFRDE1|405754
ESAM|90952
ESCO2|157570
ESM1|11082
ESPL1|9700
ESPNL|339768
ESPNP|284729
ESPN|83715
ESR1|2099
ESR2|2100
ESRP1|54845
ESRP2|80004
ESRRB|2103
ESRRG|2104
ESYT3|83850
ETFB|2109
ETNK2|55224
ETS1|2113
ETS2|2114
ETV1|2115
ETV2|2116
ETV3L|440695
ETV3|2117
ETV4|2118
ETV5|2119
ETV7|51513
EVC2|132884
EVC|2121
EVI2A|2123
EVI2B|2124
EVL|51466
EVPLL|645027
EVPL|2125
EVX1|2128
EXO1|9156
EXOC3L2|90332
EXOC3L|283849
EXOC6B|23233
EXPH5|23086
EXT1|2131
EXTL1|2134
EYA1|2138
EYA2|2139
EYA3|2140
EYA4|2070
EYS|346007
EZH2|2146
EZR|7430
F10|2159
F11R|50848
F11|2160
F12|2161
F13A1|2162
F13B|2165
F2RL1|2150
F2RL2|2151
F2RL3|9002
F2R|2149
F2|2147
F3|2152
F5|2153
F7|2155
F8A1|8263
F8|2157
F9|2158
FA2H|79152
FAAH2|158584
FAAH|2166
FABP1|2168
FABP2|2169
FABP3|2170
FABP4|2167
FABP5|2171
FABP6|2172
FABP7|2173
FADS1|3992
FADS2|9415
FADS3|3995
FADS6|283985
FAHD2B|151313
FAH|2184
FAIM2|23017
FAIM3|9214
FAM101A|144347
FAM101B|359845
FAM102B|284611
FAM105A|54491
FAM106A|80039
FAM106C|100129396
FAM107A|11170
FAM107B|83641
FAM108C1|58489
FAM109B|150368
FAM110A|83541
FAM110B|90362
FAM110C|642273
FAM111B|374393
FAM113B|91523
FAM114A1|92689
FAM115A|9747
FAM115C|285966
FAM116B|414918
FAM123A|219287
FAM123C|205147
FAM124A|220108
FAM124B|79843
FAM125B|89853
FAM126A|84668
FAM127A|8933
FAM127C|441518
FAM129A|116496
FAM129B|64855
